Id;ParentCommit;Commit;SrcFileName;DstFileName;BaseUrl
106442;1b6413921860c74cfa469f859f6fc627d6400adf;b6853ef8bd2b453c33734f1b2bce782deb4bd05c;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/LambdaExpression.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/LambdaExpression.java;https://github.com/eclipse/eclipse.jdt.core
106836;93581c1ebc9d3ed91d4ca359d46c6ee1e8be01a5;8c6ad3fe2dd29ea00f37ac08f341aac0916d74a9;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Expression.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Expression.java;https://github.com/eclipse/eclipse.jdt.core
107117;7ad108ea3de2b7d68d2737f4428379110b97b811;9f12877d36983b110529cd16673958f10cc774c5;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/flow/UnconditionalFlowInfo.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/flow/UnconditionalFlowInfo.java;https://github.com/eclipse/eclipse.jdt.core
107362;8f15d46eb206cf54f2a40cd71ec03c4f46b7ee7f;c330a629b2e57a349c9f1b78416b69b069678655;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;https://github.com/eclipse/eclipse.jdt.core
107419;01586ec11de9b8f56a4994e05b2e825495bf17c2;2e33cdeb9616845f88ead8d0dae1883377e24723;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/flow/FinallyFlowContext.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/flow/FinallyFlowContext.java;https://github.com/eclipse/eclipse.jdt.core
107434;dd3bff4d99a5193497eb7e3c0e1bc46a32b7c36a;cc1c110e9641a2cecfab702ac9383376aefe030a;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;https://github.com/eclipse/eclipse.jdt.core
107699;bfac42801201b7609826716b3d7b2a4e81ff2e05;4c2900096a422605a0884d5ca39839064ce0c89a;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;https://github.com/eclipse/eclipse.jdt.core
107718;418d08685e8bc0508d05dda65dd277f56261854f;2d42c7f71ce65658f51f1f08922e1c6e3b9d54f4;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;https://github.com/eclipse/eclipse.jdt.core
107785;a11ec54f2e1e149e77b968382e79f482cc29add9;831d96bc5763622ed503192c35bfd6688abedd96;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ParameterizedSingleTypeReference.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ParameterizedSingleTypeReference.java;https://github.com/eclipse/eclipse.jdt.core
108036;c53e368d261f2341743baa1024157841e94f1882;c0fbf538c56e049473d6298631299cfef92195c1;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;https://github.com/eclipse/eclipse.jdt.core
108167;3cf8986b87575b2e73f0d4646e81386c419a79cb;d7f649048f20a2b7da85ffb34af89adc6b577de1;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterJavadocTest.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterJavadocTest.java;https://github.com/eclipse/eclipse.jdt.core
108220;e8c9a8ad63c042540bdf2089eae8eda8857cd19d;44ff943ce2a18d1de59c739946fda0722d1ad727;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/CompilerOptions.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/CompilerOptions.java;https://github.com/eclipse/eclipse.jdt.core
108470;e283e45dcf10b8a279f599faf5a92449ec8c719c;8f130374b1740d04a2a1a32967cf4d9130b4bd12;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/flow/UnconditionalFlowInfo.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/flow/UnconditionalFlowInfo.java;https://github.com/eclipse/eclipse.jdt.core
108484;4aad5ecac35ca209670b9451440a1afdf2df9be9;8b5de8ec91e61f4a356d85095c8fc08ae222fe3a;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;https://github.com/eclipse/eclipse.jdt.core
108493;e67d1dc6830648c83fdb0e0b83b59925424638d8;4817a4bde9db799e7a793068d64037f59bfa521f;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/BinaryTypeBinding.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/BinaryTypeBinding.java;https://github.com/eclipse/eclipse.jdt.core
109378;0bb8dba3efca9a5500b67c37770710de86a06c2e;6726a5eb1723cea7dfdb4d1905ca215391f75d8e;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/CompilerOptions.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/CompilerOptions.java;https://github.com/eclipse/eclipse.jdt.core
109407;b89ad18e17834e64930a830c92b5e2241f9a8b44;d9605208e25375e966739effbd053a969138c830;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/SourceTypeBinding.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/SourceTypeBinding.java;https://github.com/eclipse/eclipse.jdt.core
109593;b48948c440f4082a22e31c203db0c29a35ec4b75;699cc351076b7c5897a886d674772d111233f0a3;org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java;org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java;https://github.com/eclipse/eclipse.jdt.core
109659;b48948c440f4082a22e31c203db0c29a35ec4b75;699cc351076b7c5897a886d674772d111233f0a3;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;https://github.com/eclipse/eclipse.jdt.core
109693;b48948c440f4082a22e31c203db0c29a35ec4b75;699cc351076b7c5897a886d674772d111233f0a3;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;https://github.com/eclipse/eclipse.jdt.core
109734;b48948c440f4082a22e31c203db0c29a35ec4b75;699cc351076b7c5897a886d674772d111233f0a3;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/problem/ProblemReporter.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/problem/ProblemReporter.java;https://github.com/eclipse/eclipse.jdt.core
109901;b48948c440f4082a22e31c203db0c29a35ec4b75;699cc351076b7c5897a886d674772d111233f0a3;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/GenericTypeTest.java;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/GenericTypeTest.java;https://github.com/eclipse/eclipse.jdt.core
109968;de346399a69866957803711d94b9bc9b4af7e95b;526458b6e9c716596dd0c5e362d41c478db4dab2;org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/FactoryPathConfigurationBlock.java;org.eclipse.jdt.apt.ui/src/org/eclipse/jdt/apt/ui/internal/preferences/FactoryPathConfigurationBlock.java;https://github.com/eclipse/eclipse.jdt.core
109969;cd48f3bd12dbe43d04717362699a8ce411f9ff23;9ae1051ee3a5e378bfb16bbfa50647f96766ccd2;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java;https://github.com/eclipse/eclipse.jdt.core
110041;e3d875263ee12404bb21dc7fcef95c903c7f1b24;3e350d8ca4b864ea7ab31af7c0cd5be570888a19;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AttachSourceTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AttachSourceTests.java;https://github.com/eclipse/eclipse.jdt.core
110135;f6e3b2cfdf325803724d69b4361d14343e55308a;532e232dfa1b6d01e85b353f5b4daf30c6fdcfec;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;https://github.com/eclipse/eclipse.jdt.core
110197;e3d875263ee12404bb21dc7fcef95c903c7f1b24;3e350d8ca4b864ea7ab31af7c0cd5be570888a19;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java;https://github.com/eclipse/eclipse.jdt.core
111498;333cce3a474faccc4d17ef2a5b6d1bc5d2ebc390;58a21b3d2616d159f34221d665afa8558d85a20d;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;https://github.com/eclipse/eclipse.jdt.core
111586;3bde5bda484244190a803c5993cc4f6767d9770b;b7a0be7e42540e7ddedb18cee4d2e2b548d3d90d;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/FormatterMassiveRegressionTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/FormatterMassiveRegressionTests.java;https://github.com/eclipse/eclipse.jdt.core
111774;9be2954f266c456193c4a0139f54a464a2a1fefc;5046f0da42323773845d7a3edf39df0b8c6a1944;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;https://github.com/eclipse/eclipse.jdt.core
111864;16e3cfb0a84cb0cd2c8901e2eb0295b42a63a54e;ab21422ac410052acb8d938b526b4111358a1452;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/DefaultCodeFormatterOptions.java;https://github.com/eclipse/eclipse.jdt.core
111939;b7259e61ad84f1dda95b63bf74b4b4f38727c3a6;db331d5badcb0b35069c87387ccad89f9c226a52;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;https://github.com/eclipse/eclipse.jdt.core
111941;c6961acc233e64a82278d28e67157307632639ee;f0a2b85aaf6b088579e27d2ecfb4517d7d426ed6;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/Util.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/Util.java;https://github.com/eclipse/eclipse.jdt.core
112550;d3432881419f057ba041557b162e4f05f5019457;c978cd9a4b8a047123bdee75ac1f721797bdf05a;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/FormatterMassiveRegressionTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/formatter/FormatterMassiveRegressionTests.java;https://github.com/eclipse/eclipse.jdt.core
112730;0364a4a83fd36a50e2f640c1ff760bbc5a6d0c8e;d03a3f510c4024243302c43ee912819616ee9cc6;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/CompilerInvocationTests.java;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/CompilerInvocationTests.java;https://github.com/eclipse/eclipse.jdt.core
112871;ebfabad4a1917d75b16b05ab15520fe9fae0850b;93d86f0655c98ed807648682de6277090af4d041;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/JavadocQualifiedTypeReference.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/JavadocQualifiedTypeReference.java;https://github.com/eclipse/eclipse.jdt.core
113234;030eb4fda54a6751c1b822374d11bd8e8163881c;ec1201be6eb9490fec9fdaa6f4ea5d677aacc407;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;https://github.com/eclipse/eclipse.jdt.core
115233;24cf489e4c973e29dff7eade9d41897f72a37db0;f924ed86fe1dbe148077a9cade20b11e404ba89b;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/InternalCompletionProposal.java;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/InternalCompletionProposal.java;https://github.com/eclipse/eclipse.jdt.core
115441;9981074bca5ef04416facc083d9592f76a8dc685;aa46e505e12243b49dc3b1e5f17fcf2c4c8a56ec;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/codegen/StackMapFrame.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/codegen/StackMapFrame.java;https://github.com/eclipse/eclipse.jdt.core
115751;c31c921d319cbf1346e5bfb26cf42ff15297484d;2becf6dcab514ae8708935b2b42eed94f2bad821;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/SourceTypeBinding.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/SourceTypeBinding.java;https://github.com/eclipse/eclipse.jdt.core
115784;04b1f777f72aaed365425972c86158987dc99f47;627e74400f5d869da7cccfccaf9f22c5e00c372a;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/NamingConventionTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/NamingConventionTests.java;https://github.com/eclipse/eclipse.jdt.core
116068;59e26d7d44dd6102df4b7a4747425328bf55da24;74b7e9bbbee0eebec4c9550b37cb671ca5d91239;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaProject.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaProject.java;https://github.com/eclipse/eclipse.jdt.core
116101;7d7e44bec5cc73af8a58c1959acd433a7f2c6ded;c9e042ca313baf5eded9aef49e3870dc5764fbfc;org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchLocator.java;org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchLocator.java;https://github.com/eclipse/eclipse.jdt.core
116187;2209601726c2ffaf740a8580f2681022ef2a68b2;f42c0477ee0669ffdbca90a8139c634d502e6b71;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Assignment.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Assignment.java;https://github.com/eclipse/eclipse.jdt.core
116283;14c5a906708450ba6b8fa229e679c73c10efe311;137d17cbff4a2ae5133173b2584d756409234eb4;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/ReferenceBinding.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/ReferenceBinding.java;https://github.com/eclipse/eclipse.jdt.core
116743;9ef1e97f6b56081e8537310fc409f77c2ce56944;bd6803034b95b7e0dd8c0cbcd0aead0a5c726f65;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/JavadocTest_1_5.java;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/JavadocTest_1_5.java;https://github.com/eclipse/eclipse.jdt.core
116808;9ef1e97f6b56081e8537310fc409f77c2ce56944;bd6803034b95b7e0dd8c0cbcd0aead0a5c726f65;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterBugsTest.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterBugsTest.java;https://github.com/eclipse/eclipse.jdt.core
116869;9ef1e97f6b56081e8537310fc409f77c2ce56944;bd6803034b95b7e0dd8c0cbcd0aead0a5c726f65;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/SourceElementParserTest.java;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/SourceElementParserTest.java;https://github.com/eclipse/eclipse.jdt.core
117164;9ef1e97f6b56081e8537310fc409f77c2ce56944;bd6803034b95b7e0dd8c0cbcd0aead0a5c726f65;org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/Main.java;org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/Main.java;https://github.com/eclipse/eclipse.jdt.core
117399;9ef1e97f6b56081e8537310fc409f77c2ce56944;bd6803034b95b7e0dd8c0cbcd0aead0a5c726f65;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTTest.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTTest.java;https://github.com/eclipse/eclipse.jdt.core
118247;fbf0909c10f2ace01461d4ca2e7f7ef5d34ed6fa;34f79b507663962f5a8b34c6546e7cf80423bb0b;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessingState.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessingState.java;https://github.com/eclipse/eclipse.jdt.core
119059;45b2548f21c6553964603037785b1fef0bb3e0d3;3f4a2c82508dce46555bf8187ab30ef1054115be;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/BindingKeyResolver.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/BindingKeyResolver.java;https://github.com/eclipse/eclipse.jdt.core
119479;8bd987839355c299213c95f3874a2e3574283d9c;76b6723dbe61d0b9874754d0d6572d1a4d8c0cbc;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;https://github.com/eclipse/eclipse.jdt.core
120065;49c7e567a30e3d9cc1c4880ba35031661d2a5415;c9d2c7d4276b8b0f65a3b8bbfa4009e8632940f9;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;https://github.com/eclipse/eclipse.jdt.core
120195;917603919e9d38772fd63709feb3bbda7696f523;fca5fd453024a315e76f840acd34b846e15423bf;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/FormatterCommentParser.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/FormatterCommentParser.java;https://github.com/eclipse/eclipse.jdt.core
120231;917603919e9d38772fd63709feb3bbda7696f523;fca5fd453024a315e76f840acd34b846e15423bf;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;https://github.com/eclipse/eclipse.jdt.core
120282;14ba43da4ca84e6aa2e4b0e2b6c660335b90691e;b7f39314c9eefd05e7002c31c87dcdb0333c0655;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JarPackageFragmentRoot.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JarPackageFragmentRoot.java;https://github.com/eclipse/eclipse.jdt.core
120312;14ba43da4ca84e6aa2e4b0e2b6c660335b90691e;b7f39314c9eefd05e7002c31c87dcdb0333c0655;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SourceMapper.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SourceMapper.java;https://github.com/eclipse/eclipse.jdt.core
120367;14ba43da4ca84e6aa2e4b0e2b6c660335b90691e;b7f39314c9eefd05e7002c31c87dcdb0333c0655;org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaCore.java;org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaCore.java;https://github.com/eclipse/eclipse.jdt.core
120710;207683ceeef557e028c3a7026580ffe6ac9e1870;127cc67511a61e651ab72d6c1a8d166ef0b1ad54;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java;https://github.com/eclipse/eclipse.jdt.core
120884;72a4987e03f2b3b01c1f1fa7e641153e8b607b6e;1da80432c78bbaea0a8998b6847ad81e0d9c87be;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java;https://github.com/eclipse/eclipse.jdt.core
121310;9a1059fe76216670b8b967bb606268c00c49c5d6;48d5cc392e6d910c33f7049ee7ced65653038398;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/SingleNameReference.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/SingleNameReference.java;https://github.com/eclipse/eclipse.jdt.core
121338;e5afcb0ec821099a058acc796f2348c4c58a2e3e;1a36ae2092977e6a13134bbe916d1e02aefe6f2e;org.eclipse.jdt.compiler.apt.tests/processors/org/eclipse/jdt/compiler/apt/tests/processors/base/XMLComparer.java;org.eclipse.jdt.compiler.apt.tests/processors/org/eclipse/jdt/compiler/apt/tests/processors/base/XMLComparer.java;https://github.com/eclipse/eclipse.jdt.core
121632;d9fda77d232da7f091dc88d9a558643b5c785959;ba572e75ccc281ead35081ded887517feadc6035;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/MethodBinding.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/MethodBinding.java;https://github.com/eclipse/eclipse.jdt.core
121730;2abab9940e6db0d9bb45ae1df4c7dab4bbd26433;f644354e45904d24db02795e349ee282324692a9;org.eclipse.jdt.compiler.apt.tests/src/org/eclipse/jdt/compiler/apt/tests/NegativeTests.java;org.eclipse.jdt.compiler.apt.tests/src/org/eclipse/jdt/compiler/apt/tests/NegativeTests.java;https://github.com/eclipse/eclipse.jdt.core
121774;b98c5445ecec402caa11dd14f61dc75d1a13da5a;d785f90166aa4c50a893672b2f8b10875313fedd;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/GenericTypeTest.java;org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/GenericTypeTest.java;https://github.com/eclipse/eclipse.jdt.core
121988;06c1fc5d4dd55fd1e0b31649f37b30f27170e633;e5d472ae376881b61d2a17c3e23cd62b7ed964f0;org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchLocator.java;org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchLocator.java;https://github.com/eclipse/eclipse.jdt.core
122100;fe01542fcd3aa3aadeb3ef9dbecdc34ba5993c8d;e89bfd441ddc86e7db4459ee29b0092f7959a77e;org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchLocatorParser.java;org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchLocatorParser.java;https://github.com/eclipse/eclipse.jdt.core
122274;2e2135e23ec5738f13780e9b130faac2db0c376b;3d9ca5323b31c8907d129d4437482cfc3b641c64;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTestsRequestor2.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTestsRequestor2.java;https://github.com/eclipse/eclipse.jdt.core
122330;ee7a9f184cb78c9a997b3d97c102d52d6cad8cc9;5ce130e25c355987e77b700c026948aca2c3cdd7;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CompilationUnitStructureRequestor.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CompilationUnitStructureRequestor.java;https://github.com/eclipse/eclipse.jdt.core
122335;ee7a9f184cb78c9a997b3d97c102d52d6cad8cc9;5ce130e25c355987e77b700c026948aca2c3cdd7;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaElementDeltaBuilder.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaElementDeltaBuilder.java;https://github.com/eclipse/eclipse.jdt.core
122477;fce134854889b8f3a2abfb5c6449975db2869363;69cf42e8bc4eba88935c2a54eaa23de2e6259a9b;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/CompilerOptions.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/CompilerOptions.java;https://github.com/eclipse/eclipse.jdt.core
122522;93731ad7d2e375b2a3d12bffddb8ea97a519a9f0;6dc63090060c8280bef3548f9f6476dd71ec2272;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java;org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java;https://github.com/eclipse/eclipse.jdt.core
122635;a746953c3c39228e621101bf14cd960b61f268e5;8d9e4d82b7907a3f11b58a9fee1e77dc3999b852;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchBugsTests.java;org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchBugsTests.java;https://github.com/eclipse/eclipse.jdt.core
122915;4aad3541005b227c1c4489d6142b68e14885b9dc;c69c700b22ba98a95d56e16f7365ecaf28392cdd;org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/GeneratedFileManager.java;org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/GeneratedFileManager.java;https://github.com/eclipse/eclipse.jdt.core
124214;24134b187b46ea16212a45107324227f46ba3e4a;496121d0ad975842fb45544aac592b8195531ce7;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java;https://github.com/eclipse/eclipse.jdt.core
124495;5b0c62f0c85cc7c393266b52408d3bd3c14d0ef5;92de34b6787dd9427ed3fc5c5ad56a704826bbea;org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/DefaultASTVisitor.java;org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/DefaultASTVisitor.java;https://github.com/eclipse/eclipse.jdt.core
124701;6e642a34a8b5c85df508f049684a8996f1b8df52;355460267a070a52738f93cd1e4e0f2039fb0d85;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java;https://github.com/eclipse/eclipse.jdt.core
124821;b3921c5eea6f0c6a7e0f7e9f7a3a4e8e611961a3;502bad8ce7c832154fb3a7a8f85a868d7d077253;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/ReconcileWorkingCopyOperation.java;org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/ReconcileWorkingCopyOperation.java;https://github.com/eclipse/eclipse.jdt.core
